ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,FactValueNumeric,FactValueNumericLow,FactValueNumericHigh,Value,Language,DateModified
AFR,Africa,Country,ZMB,Zambia,2019,TRUE,Sex,Female,FMLE,Cause,Total,ENVCAUSE000,4307,3603,5077,4307 [3603 ?€? 5077],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,2019,TRUE,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,431.2,254.3,695,431.2 [254.3 ?€? 695],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,PRY,Paraguay,2019,TRUE,Sex,Both sexes,BTSX,Cause,Stroke,ENVCAUSE114,434.4,219.8,792.1,434.4 [219.8 ?€? 792.1],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,KEN,Kenya,2019,TRUE,Sex,Both sexes,BTSX,Cause,Ischaemic heart disease,ENVCAUSE113,4347,3423,5326,4347 [3423 ?€? 5326],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,BOL,Bolivia (Plurinational State of),2019,TRUE,Sex,Male,MLE,Cause,Ischaemic heart disease,ENVCAUSE113,435.1,233.3,688.5,435.1 [233.3 ?€? 688.5],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,PER,Peru,2019,TRUE,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,436,213.8,696.9,436 [213.8 ?€? 696.9],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,LSO,Lesotho,2019,TRUE,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,436.8,245.6,696.7,436.8 [245.6 ?€? 696.7],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,AGO,Angola,2019,TRUE,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,437.4,235.8,803.8,437.4 [235.8 ?€? 803.8],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,MWI,Malawi,2019,TRUE,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,437.6,293.8,669.5,437.6 [293.8 ?€? 669.5],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,ZMB,Zambia,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,4383,3440,5108,4383 [3440 ?€? 5108],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,CMR,Cameroon,2019,TRUE,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,439.2,306.6,688.9,439.2 [306.6 ?€? 688.9],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,BIH,Bosnia and Herzegovina,2019,TRUE,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,439.7,214.3,674.6,439.7 [214.3 ?€? 674.6],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,SLV,El Salvador,2019,TRUE,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,44.06,12.71,107.4,44.06 [12.71 ?€? 107.4],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,MNG,Mongolia,2019,TRUE,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,44.13,23.5,81.25,44.13 [23.5 ?€? 81.25],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,CRI,Costa Rica,2019,TRUE,Sex,Male,MLE,Cause,Ischaemic heart disease,ENVCAUSE113,44.33,14.38,90.96,44.33 [14.38 ?€? 90.96],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,PAN,Panama,2019,TRUE,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,44.35,7.08,115.7,44.35 [7.08 ?€? 115.7],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,ARG,Argentina,2019,TRUE,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,44.47,0,311.8,44.47 [0 ?€? 311.8],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,CRI,Costa Rica,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,44.92,14.82,91.39,44.92 [14.82 ?€? 91.39],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,ROU,Romania,2019,TRUE,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,440.9,53.91,1206,440.9 [53.91 ?€? 1206],EN,2022-08-25T16:00:00.000Z
SEAR,South-East Asia,Country,IND,India,2019,TRUE,Sex,Male,MLE,Cause,Total,ENVCAUSE000,441003,237481,660052,441??003 [237??481 ?€? 660??052],EN,2022-08-25T16:00:00.000Z
EMR,Eastern Mediterranean,Country,AFG,Afghanistan,2019,TRUE,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,442,342.4,542.1,442 [342.4 ?€? 542.1],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,DOM,Dominican Republic,2019,TRUE,Sex,Male,MLE,Cause,Ischaemic heart disease,ENVCAUSE113,443.9,155.1,824.7,443.9 [155.1 ?€? 824.7],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,GTM,Guatemala,2019,TRUE,Sex,Male,MLE,Cause,Stroke,ENVCAUSE114,445.7,225.4,793.2,445.7 [225.4 ?€? 793.2],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,RUS,Russian Federation,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,4456,30.15,12868,4456 [30.15 ?€? 12??868],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,AGO,Angola,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,4473,2916,5905,4473 [2916 ?€? 5905],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,MYS,Malaysia,2019,TRUE,Sex,Both sexes,BTSX,Cause,Total,ENVCAUSE000,4476,0,19313,4476 [0 ?€? 19??313],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,MDA,Republic of Moldova,2019,TRUE,Sex,Both sexes,BTSX,Cause,Ischaemic heart disease,ENVCAUSE113,448.7,0,1509,448.7 [0 ?€? 1509],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,MLI,Mali,2019,TRUE,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,449.7,321.1,659.2,449.7 [321.1 ?€? 659.2],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,LSO,Lesotho,2019,TRUE,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,449.8,270.4,768,449.8 [270.4 ?€? 768],EN,2022-08-25T16:00:00.000Z
SEAR,South-East Asia,Country,LKA,Sri Lanka,2019,TRUE,Sex,Male,MLE,Cause,Ischaemic heart disease,ENVCAUSE113,4499,3166,5869,4499 [3166 ?€? 5869],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,NGA,Nigeria,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,45740,35859,53459,45??740 [35??859 ?€? 53??459],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,VUT,Vanuatu,2019,TRUE,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,45.41,27.56,73.15,45.41 [27.56 ?€? 73.15],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,JAM,Jamaica,2019,TRUE,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,45.74,6.11,120.6,45.74 [6.11 ?€? 120.6],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,PAN,Panama,2019,TRUE,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,45.84,7.67,113.7,45.84 [7.67 ?€? 113.7],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,GAB,Gabon,2019,TRUE,Sex,Male,MLE,Cause,Ischaemic heart disease,ENVCAUSE113,45.85,8.2,108.3,45.85 [8.2 ?€? 108.3],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,AGO,Angola,2019,TRUE,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,450.2,257.4,790.6,450.2 [257.4 ?€? 790.6],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,PRY,Paraguay,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,450.3,286.4,613.7,450.3 [286.4 ?€? 613.7],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,MNG,Mongolia,2019,TRUE,Sex,Male,MLE,Cause,Stroke,ENVCAUSE114,451,236.2,781.7,451 [236.2 ?€? 781.7],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,ARG,Argentina,2019,TRUE,Sex,Female,FMLE,Cause,Total,ENVCAUSE000,453.4,0,3341,453.4 [0 ?€? 3341],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,UKR,Ukraine,2019,TRUE,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,453.4,20.76,1483,453.4 [20.76 ?€? 1483],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,HTI,Haiti,2019,TRUE,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,453.5,294.6,701.6,453.5 [294.6 ?€? 701.6],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,BOL,Bolivia (Plurinational State of),2019,TRUE,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,455.7,180.4,1101,455.7 [180.4 ?€? 1101],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,COG,Congo,2019,TRUE,Sex,Female,FMLE,Cause,Ischaemic heart disease,ENVCAUSE113,456.4,319.2,590,456.4 [319.2 ?€? 590],EN,2022-08-25T16:00:00.000Z
EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,2019,TRUE,Sex,Male,MLE,Cause,Ischaemic heart disease,ENVCAUSE113,456.7,0,2386,456.7 [0 ?€? 2386],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,LBR,Liberia,2019,TRUE,Sex,Female,FMLE,Cause,Ischaemic heart disease,ENVCAUSE113,457.9,380.9,546,457.9 [380.9 ?€? 546],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,SSD,South Sudan,2019,TRUE,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,458,315.3,692.5,458 [315.3 ?€? 692.5],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,ERI,Eritrea,2019,TRUE,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,458.2,289.3,674.7,458.2 [289.3 ?€? 674.7],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,UZB,Uzbekistan,2019,TRUE,Sex,Female,FMLE,Cause,Total,ENVCAUSE000,4598,182.4,12270,4598 [182.4 ?€? 12??270],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,PHL,Philippines,2019,TRUE,Sex,Female,FMLE,Cause,Total,ENVCAUSE000,46320,33276,59189,46??320 [33??276 ?€? 59??189],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,GUY,Guyana,2019,TRUE,Sex,Male,MLE,Cause,Stroke,ENVCAUSE114,46.25,17.4,95.12,46.25 [17.4 ?€? 95.12],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,MDG,Madagascar,2019,TRUE,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,46.3,38.82,52.68,46.3 [38.82 ?€? 52.68],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,SLE,Sierra Leone,2019,TRUE,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,46.94,39.84,52.83,46.94 [39.84 ?€? 52.83],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,RWA,Rwanda,2019,TRUE,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,460.4,308.8,709.5,460.4 [308.8 ?€? 709.5],EN,2022-08-25T16:00:00.000Z
EMR,Eastern Mediterranean,Country,EGY,Egypt,2019,TRUE,Sex,Female,FMLE,Cause,Total,ENVCAUSE000,461,0,2969,461 [0 ?€? 2969],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,SWZ,Eswatini,2019,TRUE,Sex,Male,MLE,Cause,Total,ENVCAUSE000,462.2,266.8,635.9,462.2 [266.8 ?€? 635.9],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,NIC,Nicaragua,2019,TRUE,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,462.7,248.1,887.8,462.7 [248.1 ?€? 887.8],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,HND,Honduras,2019,TRUE,Sex,Male,MLE,Cause,Stroke,ENVCAUSE114,463.3,232.5,826.4,463.3 [232.5 ?€? 826.4],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,ERI,Eritrea,2019,TRUE,Sex,Male,MLE,Cause,Ischaemic heart disease,ENVCAUSE113,463.3,361.4,571.1,463.3 [361.4 ?€? 571.1],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,ZWE,Zimbabwe,2019,TRUE,Sex,Male,MLE,Cause,Total,ENVCAUSE000,4664,3803,5486,4664 [3803 ?€? 5486],EN,2022-08-25T16:00:00.000Z
SEAR,South-East Asia,Country,MMR,Myanmar,2019,TRUE,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,4666,2966,7668,4666 [2966 ?€? 7668],EN,2022-08-25T16:00:00.000Z
SEAR,South-East Asia,Country,IDN,Indonesia,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,4676,2100,7481,4676 [2100 ?€? 7481],EN,2022-08-25T16:00:00.000Z
EMR,Eastern Mediterranean,Country,YEM,Yemen,2019,TRUE,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,469.5,187.4,951.7,469.5 [187.4 ?€? 951.7],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,COL,Colombia,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,469.8,27.16,1105,469.8 [27.16 ?€? 1105],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,BEN,Benin,2019,TRUE,Sex,Female,FMLE,Cause,Total,ENVCAUSE000,4694,4040,5363,4694 [4040 ?€? 5363],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,RUS,Russian Federation,2019,TRUE,Sex,Female,FMLE,Cause,Total,ENVCAUSE000,47262,279.4,147296,47??262 [279.4 ?€? 147??296],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,RUS,Russian Federation,2019,TRUE,Sex,Both sexes,BTSX,Cause,Ischaemic heart disease,ENVCAUSE113,47957,289.6,153950,47??957 [289.6 ?€? 153??950],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,DOM,Dominican Republic,2019,TRUE,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,47.03,18.63,85.38,47.03 [18.63 ?€? 85.38],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,CRI,Costa Rica,2019,TRUE,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,47.14,11.86,127.7,47.14 [11.86 ?€? 127.7],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,ALB,Albania,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,47.77,13.75,88.24,47.77 [13.75 ?€? 88.24],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,VUT,Vanuatu,2019,TRUE,Sex,Male,MLE,Cause,Stroke,ENVCAUSE114,47.77,28.66,75.59,47.77 [28.66 ?€? 75.59],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,MRT,Mauritania,2019,TRUE,Sex,Both sexes,BTSX,Cause,Ischaemic heart disease,ENVCAUSE113,470.9,335.4,619.4,470.9 [335.4 ?€? 619.4],EN,2022-08-25T16:00:00.000Z
SEAR,South-East Asia,Country,THA,Thailand,2019,TRUE,Sex,Both sexes,BTSX,Cause,Stroke,ENVCAUSE114,4706,1338,10440,4706 [1338 ?€? 10??440],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,GHA,Ghana,2019,TRUE,Sex,Both sexes,BTSX,Cause,Stroke,ENVCAUSE114,4728,2904,7271,4728 [2904 ?€? 7271],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,HND,Honduras,2019,TRUE,Sex,Both sexes,BTSX,Cause,Total,ENVCAUSE000,4740,3185,6367,4740 [3185 ?€? 6367],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,VNM,Viet Nam,2019,TRUE,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,4761,2617,7042,4761 [2617 ?€? 7042],EN,2022-08-25T16:00:00.000Z
EMR,Eastern Mediterranean,Country,DJI,Djibouti,2019,TRUE,Sex,Male,MLE,Cause,Total,ENVCAUSE000,478.4,372.6,570.1,478.4 [372.6 ?€? 570.1],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,BRA,Brazil,2019,TRUE,Sex,Both sexes,BTSX,Cause,Ischaemic heart disease,ENVCAUSE113,4781,575.1,12588,4781 [575.1 ?€? 12??588],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,SLB,Solomon Islands,2019,TRUE,Sex,Male,MLE,Cause,Total,ENVCAUSE000,479.3,396.9,568.1,479.3 [396.9 ?€? 568.1],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,BEN,Benin,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,4795,3802,5555,4795 [3802 ?€? 5555],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,CMR,Cameroon,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,4799,3646,5693,4799 [3646 ?€? 5693],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,PHL,Philippines,2019,TRUE,Sex,Male,MLE,Cause,Total,ENVCAUSE000,48121,34074,62210,48??121 [34??074 ?€? 62??210],EN,2022-08-25T16:00:00.000Z
EMR,Eastern Mediterranean,Country,TUN,Tunisia,2019,TRUE,Sex,Female,FMLE,Cause,Ischaemic heart disease,ENVCAUSE113,48.18,0,301.8,48.18 [0 ?€? 301.8],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,PAN,Panama,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,48.56,7.7,103.6,48.56 [7.7 ?€? 103.6],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,HND,Honduras,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,480,311.4,640.1,480 [311.4 ?€? 640.1],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,BOL,Bolivia (Plurinational State of),2019,TRUE,Sex,Female,FMLE,Cause,Ischaemic heart disease,ENVCAUSE113,480.2,259.8,751.3,480.2 [259.8 ?€? 751.3],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,MRT,Mauritania,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,480.2,346.4,604.8,480.2 [346.4 ?€? 604.8],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,CUB,Cuba,2019,TRUE,Sex,Female,FMLE,Cause,Ischaemic heart disease,ENVCAUSE113,480.3,37.61,1289,480.3 [37.61 ?€? 1289],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,KAZ,Kazakhstan,2019,TRUE,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,480.6,16.08,1656,480.6 [16.08 ?€? 1656],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,UZB,Uzbekistan,2019,TRUE,Sex,Male,MLE,Cause,Total,ENVCAUSE000,4801,186.9,12936,4801 [186.9 ?€? 12??936],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,ZWE,Zimbabwe,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,4802,3637,5784,4802 [3637 ?€? 5784],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,MEX,Mexico,2019,TRUE,Sex,Female,FMLE,Cause,Ischaemic heart disease,ENVCAUSE113,4812,2644,7609,4812 [2644 ?€? 7609],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,COL,Colombia,2019,TRUE,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,484.1,21.93,1445,484.1 [21.93 ?€? 1445],EN,2022-08-25T16:00:00.000Z
SEAR,South-East Asia,Country,IDN,Indonesia,2019,TRUE,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,4843,2418,7689,4843 [2418 ?€? 7689],EN,2022-08-25T16:00:00.000Z
EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,2019,TRUE,Sex,Female,FMLE,Cause,Ischaemic heart disease,ENVCAUSE113,485.7,0,2524,485.7 [0 ?€? 2524],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,TUR,T??rkiye,2019,TRUE,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,485.9,52.94,1484,485.9 [52.94 ?€? 1484],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,MRT,Mauritania,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,486.2,351.6,610,486.2 [351.6 ?€? 610],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,TJK,Tajikistan,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,486.5,163.3,902.4,486.5 [163.3 ?€? 902.4],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,NER,Niger,2019,TRUE,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,486.7,350.4,719.2,486.7 [350.4 ?€? 719.2],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,VNM,Viet Nam,2019,TRUE,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,4865,1915,9740,4865 [1915 ?€? 9740],EN,2022-08-25T16:00:00.000Z
SEAR,South-East Asia,Country,IDN,Indonesia,2019,TRUE,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,4868,1907,11093,4868 [1907 ?€? 11??093],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,KEN,Kenya,2019,TRUE,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,4874,3799,5763,4874 [3799 ?€? 5763],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,ALB,Albania,2019,TRUE,Sex,Female,FMLE,Cause,Stroke,ENVCAUSE114,488.3,120.2,1094,488.3 [120.2 ?€? 1094],EN,2022-08-25T16:00:00.000Z
SEAR,South-East Asia,Country,IDN,Indonesia,2019,TRUE,Sex,Male,MLE,Cause,Total,ENVCAUSE000,49051,23492,81908,49??051 [23??492 ?€? 81??908],EN,2022-08-25T16:00:00.000Z
SEAR,South-East Asia,Country,BTN,Bhutan,2019,TRUE,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,49.13,7.11,125.8,49.13 [7.11 ?€? 125.8],EN,2022-08-25T16:00:00.000Z
WPR,Western Pacific,Country,KIR,Kiribati,2019,TRUE,Sex,Both sexes,BTSX,Cause,Stroke,ENVCAUSE114,49.19,29.46,77.34,49.19 [29.46 ?€? 77.34],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,KAZ,Kazakhstan,2019,TRUE,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,49.5,2.02,148.4,49.5 [2.02 ?€? 148.4],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,MRT,Mauritania,2019,TRUE,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,49.6,28.67,88.81,49.6 [28.67 ?€? 88.81],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,CPV,Cabo Verde,2019,TRUE,Sex,Both sexes,BTSX,Cause,Lower respiratory infections,ENVCAUSE039,49.83,26.35,74.56,49.83 [26.35 ?€? 74.56],EN,2022-08-25T16:00:00.000Z
EMR,Eastern Mediterranean,Country,SDN,Sudan,2019,TRUE,Sex,Female,FMLE,Cause,Ischaemic heart disease,ENVCAUSE113,4904,1564,7905,4904 [1564 ?€? 7905],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,UKR,Ukraine,2019,TRUE,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,491.6,26.36,1429,491.6 [26.36 ?€? 1429],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,CUB,Cuba,2019,TRUE,Sex,Male,MLE,Cause,Ischaemic heart disease,ENVCAUSE113,493,38.33,1339,493 [38.33 ?€? 1339],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,BIH,Bosnia and Herzegovina,2019,TRUE,Sex,Both sexes,BTSX,Cause,Total,ENVCAUSE000,4933,2314,7664,4933 [2314 ?€? 7664],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,HTI,Haiti,2019,TRUE,Sex,Both sexes,BTSX,Cause,Ischaemic heart disease,ENVCAUSE113,4933,3931,5981,4933 [3931 ?€? 5981],EN,2022-08-25T16:00:00.000Z
AMR,Americas,Country,COL,Colombia,2019,TRUE,Sex,Both sexes,BTSX,Cause,Total,ENVCAUSE000,4935,268.4,11368,4935 [268.4 ?€? 11??368],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,NER,Niger,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,4939,3915,5724,4939 [3915 ?€? 5724],EN,2022-08-25T16:00:00.000Z
EUR,Europe,Country,KGZ,Kyrgyzstan,2019,TRUE,Sex,Male,MLE,Cause,Ischaemic heart disease,ENVCAUSE113,494.3,226.4,833.8,494.3 [226.4 ?€? 833.8],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,BEN,Benin,2019,TRUE,Sex,Male,MLE,Cause,Total,ENVCAUSE000,4955,4207,5656,4955 [4207 ?€? 5656],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,MOZ,Mozambique,2019,TRUE,Sex,Both sexes,BTSX,Cause,Ischaemic heart disease,ENVCAUSE113,4965,4011,5972,4965 [4011 ?€? 5972],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,GHA,Ghana,2019,TRUE,Sex,Both sexes,BTSX,Cause,Ischaemic heart disease,ENVCAUSE113,4969,3887,6169,4969 [3887 ?€? 6169],EN,2022-08-25T16:00:00.000Z
AFR,Africa,Country,TCD,Chad,2019,TRUE,Sex,Male,MLE,Cause,Lower respiratory infections,ENVCAUSE039,4996,3946,5835,4996 [3946 ?€? 5835],EN,2022-08-25T16:00:00.000Z
